kpointindex: 1 K=      0.000000     -3.627599      0.000000
   mode=  43   Re <S_r>  0.00000000  0.46724949  0.00001664   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4672   Im|<S_r>|  0.0000   E_r=   7.04589018  0.00000000
   mode=  44   Re <S_r>  0.00000000 -0.02018687  0.00064930   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0202   Im|<S_r>|  0.0000   E_r=   6.40120570  0.00000000
   mode=  45   Re <S_r> -0.00000000  0.02018650 -0.00064929   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0202   Im|<S_r>|  0.0000   E_r=   6.40120570  0.00000000
   mode=  46   Re <S_r> -0.00000000  0.00018107 -0.00000004   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   5.66189701 -0.00000000
   mode=  47   Re <S_r> -0.00000000 -0.00018111  0.00000004   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   5.66184181 -0.00000000
   mode=  48   Re <S_r>  0.00000000  0.23196797 -0.00011564   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.2320   Im|<S_r>|  0.0000   E_r=   4.98398407 -0.00000000
   mode=  49   Re <S_r> -0.00000000 -0.23190562  0.00011560   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.2319   Im|<S_r>|  0.0000   E_r=   4.98398407  0.00000000
   mode=  50   Re <S_r>  0.00000000  0.81386079  0.00000456   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.8139   Im|<S_r>|  0.0000   E_r=   4.86982270 -0.00000000
   mode=  51   Re <S_r> -0.00000000 -0.81385418 -0.00000456   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.8139   Im|<S_r>|  0.0000   E_r=   4.86982270 -0.00000000
   mode=  52   Re <S_r>  0.00000000  0.00268629 -0.00011329   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0027   Im|<S_r>|  0.0000   E_r=   4.64560719  0.00000000
   mode=  53   Re <S_r> -0.00000000 -0.00262005  0.00017145   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0026   Im|<S_r>|  0.0000   E_r=   4.64560719  0.00000000
   mode=  54   Re <S_r>  0.00000000 -0.41848251 -0.00016099   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4185   Im|<S_r>|  0.0000   E_r=   4.54448463  0.00000000
   mode=  55   Re <S_r> -0.00000000  0.41834116  0.00034538   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4183   Im|<S_r>|  0.0000   E_r=   4.54448463  0.00000000
   mode=  56   Re <S_r> -0.00000000 -0.06027653 -0.00024840   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0603   Im|<S_r>|  0.0000   E_r=   2.57619843  0.00000000
   mode=  57   Re <S_r>  0.00000000  0.06015347  0.00000768   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0602   Im|<S_r>|  0.0000   E_r=   2.57619843  0.00000000
