  -12.00000000   -6.92820323    0.00000000   -1.57079889    1.19020259    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -11.00000000   -6.92820323    0.00000000   -1.57079760    1.19020050    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -10.00000000   -6.92820323    0.00000000   -1.57079557    1.19020040    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -9.00000000   -6.92820323    0.00000000   -1.57079398    1.19020236    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -8.00000000   -6.92820323    0.00000000   -1.57079377    1.19020522    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -7.00000000   -6.92820323    0.00000000   -1.57079505    1.19020731    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -6.00000000   -6.92820323    0.00000000   -1.57079709    1.19020741    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -5.00000000   -6.92820323    0.00000000   -1.57079867    1.19020545    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -11.50000000   -6.06217783    0.00000000   -1.57079926    0.40473982    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -10.50000000   -6.06217783    0.00000000   -1.57079735    0.40473941    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -9.50000000   -6.06217783    0.00000000   -1.57079484    0.40474066    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -8.50000000   -6.06217783    0.00000000   -1.57079320    0.40474284    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -7.50000000   -6.06217783    0.00000000   -1.57079339    0.40474468    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -6.50000000   -6.06217783    0.00000000   -1.57079531    0.40474509    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -5.50000000   -6.06217783    0.00000000   -1.57079782    0.40474384    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -4.50000000   -6.06217783    0.00000000   -1.57079946    0.40474165    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -11.00000000   -5.19615242    0.00000000    1.57079873    0.37816252    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -10.00000000   -5.19615242    0.00000000    1.57079915    0.37816127    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -9.00000000   -5.19615242    0.00000000    1.57079792    0.37815923    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -8.00000000   -5.19615242    0.00000000    1.57079575    0.37815760    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -7.00000000   -5.19615242    0.00000000    1.57079392    0.37815732    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -6.00000000   -5.19615242    0.00000000    1.57079350    0.37815857    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -5.00000000   -5.19615242    0.00000000    1.57079473    0.37816061    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -4.00000000   -5.19615242    0.00000000    1.57079690    0.37816224    1.00000000  -12.00000000   -6.92820323   -0.00000000
  -10.50000000   -4.33012702    0.00000000    1.57079833    1.16349023    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -9.50000000   -4.33012702    0.00000000    1.57079854    1.16348780    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -8.50000000   -4.33012702    0.00000000    1.57079745    1.16348569    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -7.50000000   -4.33012702    0.00000000    1.57079570    1.16348514    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -6.50000000   -4.33012702    0.00000000    1.57079432    1.16348647    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -5.50000000   -4.33012702    0.00000000    1.57079411    1.16348890    1.00000000  -12.00000000   -6.92820323   -0.00000000
   -4.50000000   -4.33012702    0.00000000    1.57079520    1.16349100    1.00000000  -12.00000000   -6.92820323   -0.00000000
