kpointindex: 1 K=      0.000000     -3.627599      0.000000
   mode=  23   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   7.94390224  0.00000000
   mode=  24   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   7.93989350 -0.00000000
   mode=  25   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   7.93989350  0.00000000
   mode=  26   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   7.91072104 -0.00000000
   mode=  27   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   7.91072104  0.00000000
   mode=  28   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.99495343 -0.00000000
   mode=  29   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.92452488  0.00000000
   mode=  30   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.92452488 -0.00000000
   mode=  31   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.77398984  0.00000000
   mode=  32   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.77398984  0.00000000
   mode=  33   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.69388334 -0.00000000
   mode=  34   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.19970750 -0.00000000
   mode=  35   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.19970750  0.00000000
   mode=  36   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.17053504 -0.00000000
   mode=  37   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.17053504 -0.00000000
   mode=  38   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.05318120  0.00000000
   mode=  39   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   6.05318120  0.00000000
   mode=  40   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   5.99082754 -0.00000000
   mode=  41   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   5.99082754  0.00000000
   mode=  42   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   5.86946496  0.00000000
   mode=  43   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   5.86946496 -0.00000000
   mode=  44   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   5.83628376 -0.00000000
   mode=  45   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   5.83628376 -0.00000000
   mode=  46   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   4.23288870  0.00000000
   mode=  47   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   4.12927896  0.00000000
   mode=  48   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   4.12927896 -0.00000000
   mode=  49   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   3.91639026 -0.00000000
   mode=  50   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   3.91639026  0.00000000
   mode=  51   Re <S_r>  0.00000000  0.00000000 -1.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  1.0000   Im|<S_r>|  0.0000   E_r=   3.80711130 -0.00000000
